Sample	file_id	Resgenes	file_id	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster
PG231_S23	plasmid_1555.fasta	aadA5;aac(6')-Ib-cr;catB3;catB3;aac(6')-Ib-cr;tet(B);dfrA17;blaCTX-M-15;blaOXA-1;sul1	plasmid_1555.fasta	20	152360	51.124310842740876	IncFIB,IncFIA	000095__NZ_CP014273_00094,000094__NZ_CP015070_00117	MOBF	NC_011980_00044	MPF_F	NC_019094_00090,NC_017639_00100,08-5333_00200,NC_014615_00033,NC_010409_00124,NC_013437_00116,NC_022651_00077,NC_010488_00021,NC_017639_00094,NC_010719_00096,NC_007675_00027,NC_018966_00040	MOBF	FN868248	Conjugative	CP009232	0.00268639	155
PG231_S23	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	10520	54.98098859315589	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0273375	106
PG239_S37	plasmid_2912.fasta	NA	plasmid_2912.fasta	2	20040	51.442115768463076	-	-	-	-	-	-	-	-	Non-mobilizable	CP010208	0.0475157	291
PG248_S124	plasmid_1007.fasta	NA	plasmid_1007.fasta	17	77255	47.27590447220245	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0266484	100
PG248_S124	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	27710	48.422952002887044	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0483865	291
PG250_S3	plasmid_1007.fasta	NA	plasmid_1007.fasta	17	77964	47.32568877943666	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.025894	100
PG251_S4	plasmid_539.fasta	NA	plasmid_539.fasta	6	47872	46.68490975935829	IncFIB	000095__NZ_CP014273_00094	-	-	-	-	-	-	Non-mobilizable	CP011916	0.0295179	53
PG251_S4	plasmid_476.fasta	dfrA14;tet(A);sul2;blaCTX-M-1	plasmid_476.fasta	7	109962	50.66022807879086	IncI1	000145__HE610900_00001	MOBP	NC_019097	MPF_I	NC_023290_00086,NC_022267_00069,NC_019111_00038,NC_022267_00057,NC_015965_00072,NC_019097_00075,NZ_CM001473_00069,NC_019097_00085,NC_019097_00056	MOBP	HM021326	Conjugative	KT779550	0.0025468	47
PG251_S4	plasmid_659.fasta	aadA1;aadA1;sul3	plasmid_659.fasta	1	6486	45.31298180696886	-	-	-	-	-	-	-	-	Non-mobilizable	KX434884	0.0217093	65
PG251_S4	plasmid_529.fasta	NA	plasmid_529.fasta	2	62455	53.086222079897524	IncFIIA,IncFII	000136__AP014877_00014,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_017639_00100,NC_019094_00090,NC_013437_00116,NC_007675_00027,NC_018966_00040,NC_008460_00107,NC_017639_00094,08-5333_00200,NC_014615_00033,NC_022651_00077,NC_010409_00124,NC_010488_00021	MOBF	DQ286390	Conjugative	CP012928	0.0320933	52
PG253_S5	plasmid_357.fasta	sul2;tet(A);aph(3'')-Ib;aph(6)-Id	plasmid_357.fasta	2	8700	57.701149425287355	-	-	-	-	-	-	-	-	Non-mobilizable	CP000641	0.0276889	35
PG253_S5	plasmid_405.fasta	blaCTX-M-27	plasmid_405.fasta	5	15050	57.01661129568107	-	-	-	-	-	-	-	-	Non-mobilizable	AY033516	0.0483865	40
PG253_S5	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	14104	49.39733408961997	IncFII,IncFIIA	000121__CP024805,000136__AP014877_00014	-	-	-	-	-	-	Non-mobilizable	CP012493	0.0987984	78
PG253_S5	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	10556	42.5161045850701	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP013194	0.0786628	135
PG253_S5	plasmid_1548.fasta	sul1;mph(A);dfrA17;aadA5	plasmid_1548.fasta	11	51269	51.91636271431079	-	-	-	-	MPF_F	NC_019037_00027,NC_010488_00021,NC_013437_00116,NC_017639_00094,NC_017639_00100,NC_010719_00097,NC_007675_00027	MOBF,MOBF	CP019842,KT754162	Mobilizable	JX486126	0.0360949	154
PG253_S5	plasmid_1068.fasta	NA	plasmid_1068.fasta	2	22921	51.47681165743205	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0184965	106
PG253_S5	plasmid_1562.fasta	NA	plasmid_1562.fasta	7	50619	53.60042671724056	IncFIB	000096__NC_019117_00097	MOBF	NC_017627_00068	-	-	-	-	Mobilizable	CP003035	0.0376857	156
PG254_S6	plasmid_740.fasta	blaSHV-12	plasmid_740.fasta	1	4474	62.36030397854269	-	-	-	-	-	-	-	-	Non-mobilizable	CP015133	0.0259767	74
PG254_S6	plasmid_1552.fasta	blaTEM-1B;cmlA1;sul1;dfrA17;dfrA12;tet(A);mph(A);aadA5;aadA2	plasmid_1552.fasta	10	136822	53.11280349651372	IncFIIA,IncFIB,IncFII,IncFIA	000136__AP014877_00014,000095__NZ_CP014273_00094,000121__CP024805,000094__NZ_CP015070_00117	MOBF	NC_017627_00068	MPF_F	NC_007675_00027,NC_010719_00097,NC_017639_00094,NC_019037_00027,NC_013437_00116,NC_017639_00100,NC_010409_00124,NC_010488_00021,NC_019094_00090,NC_008460_00107,08-5333_00200,NC_022651_00077	MOBF	KT754162	Conjugative	CP011493	0.00838426	155
PG254_S6	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	23106	51.37626590495975	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0458408	291
PG254_S6	plasmid_659.fasta	sul3	plasmid_659.fasta	1	3890	42.44215938303342	-	-	-	-	-	-	-	-	Non-mobilizable	KX434884	0.0399018	65
PG258_S124	plasmid_1007.fasta	NA	plasmid_1007.fasta	18	74492	47.508457284003654	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.026819	100
PG258_S124	plasmid_2911.fasta	NA	plasmid_2911.fasta	2	24406	50.47529296074736	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.045678	291
PG259_S125	plasmid_1007.fasta	NA	plasmid_1007.fasta	17	80118	46.93576973963404	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0260597	100
PG263-redeposit_S3	plasmid_683.fasta	catB3;mph(A);sul1;aac(6')-Ib-cr;aac(6')-Ib3;aac(3)-IId;blaIMP-4;blaTEM-1B	plasmid_683.fasta	5	82828	53.265803834452115	IncL/M	000148__NC_021488_00028	MOBP	NC_004464_00056	MPF_I	NC_004464_00066,NC_004464_00105,NC_004464_00073,NC_019154_00069,NC_019063_00094,NC_019344_00078,NC_005246_00057,NC_004464_00068,NC_005246_00069	-	-	Conjugative	JX101693	0.00384578	68
PG263-redeposit_S3	plasmid_405.fasta	blaCTX-M-27	plasmid_405.fasta	4	14648	53.28372474057892	-	-	-	-	-	-	-	-	Non-mobilizable	AY033516	0.0496454	40
PG263-redeposit_S3	plasmid_1483.fasta	NA	plasmid_1483.fasta	7	58528	63.222731000546744	rep_cluster_252,rep_cluster_735	001530__CP010865_00002,002212__CP002975_00001	-	-	-	-	-	-	Non-mobilizable	CP019311	0.0263945	148
PG263-redeposit_S3	plasmid_1007.fasta	NA	plasmid_1007.fasta	5	33348	47.86793810723282	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0453547	100
PG263-redeposit_S3	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	10000	65.57	rep_cluster_1732	001149__JQ418529	-	-	-	-	-	-	Non-mobilizable		1
PG263-redeposit_S3	plasmid_2911.fasta	NA	plasmid_2911.fasta	2	24596	50.630183769718656	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0461689	291
PG263-redeposit_S3	plasmid_1489.fasta	NA	plasmid_1489.fasta	11	183509	58.41566353693824	rep_cluster_377	001694__NC_018291_00001	-	-	-	-	-	-	Non-mobilizable	CP019308	0.0198213	148
PG265_S127	plasmid_1007.fasta	NA	plasmid_1007.fasta	15	75427	47.04548769008445	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0272504	100
PG265_S127	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	26042	49.585285308348055	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0466675	291
PG266_S128	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	140273	50.45518382012219	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP012732	0.210897	107
PG267_S129	plasmid_405.fasta	blaCTX-M-27	plasmid_405.fasta	1	4457	51.379851918330715	-	-	-	-	-	-	-	-	Non-mobilizable	AY033516	0.0221335	40
PG267_S129	plasmid_1007.fasta	tet(A);sul2	plasmid_1007.fasta	15	67353	49.92799132926521	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0257292	100
PG268_S130	plasmid_1007.fasta	NA	plasmid_1007.fasta	12	67689	47.536527353041116	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0284057	100
PG268_S130	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	24336	50.54240631163708	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0453547	291
PG268_S130	plasmid_1140.fasta	NA	plasmid_1140.fasta	1	87996	47.42942861039138	rep_cluster_1704	001113__CP011430_00070	-	-	-	-	-	-	Non-mobilizable	CP011430	0.0302852	114
PG268_S130	plasmid_476.fasta	tet(A);blaCTX-M-27	plasmid_476.fasta	7	117815	50.18376267877605	IncI1	000144__CP015838_00058	MOBP	NC_019097	MPF_I	NC_022267_00069,NC_019097_00056,NZ_CM001473_00069,NC_023290_00086,NC_015965_00072,NC_019097_00085,NC_019097_00075,NC_019111_00038,NC_022267_00057	MOBP	HM021326	Conjugative	CP019996	0.0127293	47
PG269_S131	plasmid_539.fasta	NA	plasmid_539.fasta	10	93819	49.70741534230806	IncFII,IncFIIA,IncFIB	000121__CP024805,000136__AP014877_00014,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	NC_010409_00124,08-5333_00200,NC_008460_00107,NC_019094_00090,NC_018966_00040,NC_022651_00077,NC_007675_00027,NC_017639_00100,NC_017639_00094,NC_010488_00021,NC_014615_00033,NC_013437_00116	MOBF	DQ286390	Conjugative	CP019007	0.0121217	53
PG269_S131	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	146528	50.167203537890366	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP018947	0.126974	155
PG269_S131	plasmid_476.fasta	tet(A);aph(6)-Id;aadA1;blaTEM-1B;blaSHV-12;dfrA1;dfrA1;dfrA1;sul1;sul2	plasmid_476.fasta	11	138020	51.95406462831474	IncQ1,IncI1	000195__NC_013728_00014,000145__HE610900_00001	MOBP	NC_019097	MPF_I	NC_022267_00069,NC_022267_00057,NC_015965_00072,NC_023290_00086,NC_019097_00075,NC_019111_00038,NC_019097_00056,NZ_CM001473_00069	MOBP	HM021326	Conjugative	KU932033	0.0114419	47
PG270_S132	plasmid_novel_0.fasta	mph(A);blaTEM-1B	plasmid_novel_0.fasta	1	9172	52.115133013519404	ColRNAI_rep_cluster_1857	000012__CP000801	MOBF	CP019897	-	-	MOB_unknown	CP010224	Mobilizable	KT988019	0.0600659	109
PG270_S132	plasmid_1555.fasta	tet(B);catB3;catB3;sul1;aac(6')-Ib-cr;blaOXA-1;blaCTX-M-15;dfrA17;aac(6')-Ib-cr;aadA5	plasmid_1555.fasta	22	151973	51.268975410105746	IncFIB,IncFIA,IncFIIA	000095__NZ_CP014273_00094,000094__NZ_CP015070_00117,000136__AP014877_00014	MOBF	NC_011980_00044	MPF_F	NC_013437_00116,NC_010409_00124,NC_022651_00077,NC_018966_00040,NC_014615_00033,NC_010719_00096,08-5333_00200,NC_019094_00090,NC_010488_00021,NC_007675_00027,NC_017639_00094,NC_017639_00100	-	-	Conjugative	CP009232	0.0026025	155
PG270_S132	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	14064	53.71160409556314	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0327227	106
PG271_S133	plasmid_991.fasta	aph(6)-Id;blaTEM-1B;tet(A);sul2;dfrA14	plasmid_991.fasta	9	85632	51.576513452914796	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00102,NC_011092_00103,NC_011092_00100	-	-	Conjugative	CP021681	0.011621	99
PG271_S133	plasmid_1068.fasta	NA	plasmid_1068.fasta	2	9968	55.296950240770464	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.026143	106
PG273_S20	plasmid_841.fasta	aadA1;aph(6)-Id;fosA3;sul2;sul1;blaCTX-M-14;blaTEM-1B;dfrA1;dfrA1;dfrA1;tet(B)	plasmid_841.fasta	12	188905	46.15388687435483	IncQ1,IncFIA	000195__NC_013728_00014,000093__KX023259_00112	MOBH	NC_013365_00169	MPF_F	NC_002305_00120,NC_005211_00030,NC_009981_00239,NC_019360_00256,NC_002305_00127,NC_019360_00278,NC_019360_00255	-	-	Conjugative	KP899806	0.00662843	84
PG273_S20	plasmid_1007.fasta	NA	plasmid_1007.fasta	14	61713	47.18292742209907	IncH	000138__CP021336_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP019216	0.00997914	100
PG280_S155	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	47741	47.93364194298402	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP006000	0.178173	156
PG280_S155	plasmid_795.fasta	NA	plasmid_795.fasta	1	24026	51.315241821360196	-	-	-	-	-	-	-	-	Non-mobilizable	CP019906	0.0374354	79
PG280_S155	plasmid_1563.fasta	aadA5;aph(6)-Id;aph(3'')-Ib;blaTEM-1B;tet(A);mph(A);sul1;sul2;dfrA17	plasmid_1563.fasta	14	130256	51.78110797199361	ColRNAI_rep_cluster_1291,IncFIB,IncFIIA,IncFII	000002__NC_009781,000096__NC_019117_00097,000136__AP014877_00014,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_008460_00107,NC_018966_00040,NC_019094_00068,NC_007675_00027,NC_017630_00031,NC_017639_00100,NC_010409_00124,NC_013437_00116,NC_022651_00077,NC_010719_00097,08-5333_00200,NC_019094_00090	-	-	Conjugative	CP014493	0.00414809	156
PG285_S154	plasmid_1563.fasta	dfrA17;mph(A);blaTEM-1B;tet(A);aadA5;aph(3'')-Ib;aph(6)-Id;sul1;sul2	plasmid_1563.fasta	13	130976	51.75986440263865	ColRNAI_rep_cluster_1291,IncFIB,IncFIIA,IncFII	000002__NC_009781,000096__NC_019117_00097,000136__AP014877_00014,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_010409_00124,NC_018966_00040,NC_007675_00027,NC_022651_00077,NC_017639_00100,NC_019094_00090,NC_019094_00068,NC_017630_00031,NC_013437_00116,NC_008460_00107,NC_010719_00097,08-5333_00200	MOBF	NC_010600	Conjugative	CP014493	0.00402654	156
PG289_S145	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	560949	49.44495845433364	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	AP014804	0.263022	54
PG289_S145	plasmid_2911.fasta	NA	plasmid_2911.fasta	2	24765	50.668281849384215	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0471738	291
PG295_S4	plasmid_824.fasta	sul1;aadA2;mph(A);dfrA12	plasmid_824.fasta	1	15590	58.83258499037845	-	-	-	-	-	-	-	-	Non-mobilizable	JX843238	0.0189925	82
PG297_S17	plasmid_1007.fasta	NA	plasmid_1007.fasta	12	45795	47.243148815372855	-	-	-	-	-	-	-	-	Non-mobilizable	CP010234	0.0458408	100
PG297_S17	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	4	24935	47.13053940244636	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0556462	100
PG298_S129	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	2393	45.925616381111574	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP006637	0.0674584	17
PG299_S9	plasmid_1007.fasta	sul2;blaCTX-M-27;tet(A)	plasmid_1007.fasta	10	71425	50.581729086454324	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.026143	100
PG304_S20	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	281307	49.066322558628116	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP012733	0.191731	291
PG306_S18	plasmid_546.fasta	catA1;qepA4;sul1;dfrB4;tet(B)	plasmid_546.fasta	3	33479	56.02317870904149	-	-	-	-	-	-	-	-	Non-mobilizable	DQ364638	0.0375603	54
PG306_S18	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	3481	46.22234989945418	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP018940	0.133864	18
PG307_S116	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	127274	50.5327089586247	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP022051	0.203604	78
PG308_S120	plasmid_292.fasta	NA	plasmid_292.fasta	1	5893	46.66553538096046	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP,MOBP	NC_017321_00002,NC_019076_00002	-	-	MOBP	NZ_CP012632	Mobilizable	CP001148	0.016782	29
PG308_S120	plasmid_222.fasta	NA	plasmid_222.fasta	1	2618	49.38884644766998	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP011067	0.000830728	22
PG308_S120	plasmid_2912.fasta	NA	plasmid_2912.fasta	1	38716	48.424424010744914	-	-	-	-	-	-	-	-	Non-mobilizable	CP010208	0.0385787	291
PG308_S120	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	1552	51.8041237113402	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	MOB_unknown	JN985534	Mobilizable	JN253636	0.0511448	41
PG308_S120	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	3571	58.35900308036965	-	-	MOBP	NC_019265_00015	-	-	-	-	Mobilizable	CP000639	0.295981	380
PG308_S120	plasmid_476.fasta	NA	plasmid_476.fasta	2	84266	50.17326086440557	IncI1	000145__HE610900_00001	MOBP,MOBP	NC_019097,NC_011416_00039	MPF_I	NC_019097_00056,NC_019097_00075,NC_022267_00057,NC_019097_00085,NC_019111_00038,NC_023290_00086,NC_022267_00069,NC_015965_00072,NZ_CM001473_00069	MOBP	HM021326	Conjugative	CP019996	0.00669844	47
PG308_S120	plasmid_920.fasta	blaCTX-M-55;blaCTX-M-164	plasmid_920.fasta	6	100858	46.30569711872137	IncFIB	000105__NC_011917_00001	-	-	-	-	-	-	Non-mobilizable	CP020118	0.0142518	92
PG309_S119	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	3481	46.22234989945418	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP018940	0.132399	18
PG309_S119	plasmid_825.fasta	sul1;catA1;qepA4;dfrB4	plasmid_825.fasta	2	27176	60.62334412717103	-	-	-	-	-	-	-	-	Non-mobilizable	NC_019062	0.032829	82
PG309_S119	plasmid_110.fasta	blaTEM-1B;blaCTX-M-15	plasmid_110.fasta	1	10787	44.00667470102901	-	-	-	-	-	-	-	-	Non-mobilizable	JX017307	0.0291421	11
PG311_S125	plasmid_357.fasta	sul2;aph(6)-Id	plasmid_357.fasta	1	6820	56.36363636363637	-	-	-	-	-	-	-	-	Non-mobilizable	CP001386	0.0335842	35
PG311_S125	plasmid_222.fasta	NA	plasmid_222.fasta	1	3402	44.620811287477956	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP011067	0.0391011	22
PG311_S125	plasmid_469.fasta	NA	plasmid_469.fasta	1	4082	49.41205291523763	rep_cluster_1778	001198__NC_010486_00001	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	KT693144	0.000167546	46
PG311_S125	plasmid_novel_0.fasta	blaCTX-M-15;qnrS1	plasmid_novel_0.fasta	1	292012	50.41436653288221	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP021681	0.102997	99
PG311_S125	plasmid_476.fasta	NA	plasmid_476.fasta	3	91842	49.95535811502363	IncI1	000145__HE610900_00001	MOBP	NC_019097	MPF_I	NC_022267_00069,NC_019111_00038,NC_022267_00057,NZ_CM001473_00069,NC_015965_00072,NC_019097_00085,NC_019097_00056,NC_023290_00086,NC_019097_00075	MOBP	HM021326	Conjugative	KU932029	0.00186568	47
PG312_S140	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	299708	49.48783482589721	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP003299	0.243761	136
PG314_S141	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	221266	50.23003986152414	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP003035	0.219531	156
PG314_S141	plasmid_449.fasta	qnrS1;blaCTX-M-15	plasmid_449.fasta	1	10236	47.75302852676827	-	-	-	-	-	-	-	-	Non-mobilizable	KJ187751	0.0436329	44
PG315_S151	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	23268	51.38817259755888	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0450347	291
PG315_S151	plasmid_476.fasta	NA	plasmid_476.fasta	8	94486	50.35984166966535	IncI1	000145__HE610900_00001	MOBP	NC_019097	MPF_I	NC_019111_00038,NC_022267_00069,NC_019097_00085,NC_023290_00086,NC_019097_00056,NC_015965_00072,NZ_CM001473_00069,NC_019097_00075,NC_022267_00057	MOBP	HM021326	Conjugative	CP019996	0.00869309	47
PG315_S151	plasmid_991.fasta	blaCTX-M-15;blaTEM-1B;qnrS1;dfrA14;aph(6)-Id;sul2;tet(A)	plasmid_991.fasta	2	25880	51.52241112828439	-	-	-	-	-	-	-	-	Non-mobilizable	KY848295	0.0375603	99
PG315_S151	plasmid_1068.fasta	NA	plasmid_1068.fasta	2	21289	50.965287237540515	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.00567497	106
PG316_S144	plasmid_740.fasta	blaSHV-12	plasmid_740.fasta	1	4514	62.250775365529464	-	-	-	-	-	-	-	-	Non-mobilizable	CP015133	0.025894	74
PG316_S144	plasmid_219.fasta	NA	plasmid_219.fasta	2	7335	42.69938650306749	-	-	-	-	-	-	-	-	Non-mobilizable	CP019003	0.0196919	21
PG316_S144	plasmid_1552.fasta	dfrA17;sul1;aadA5;mph(A);tet(B);blaTEM-1B	plasmid_1552.fasta	14	125944	51.89766880518326	IncFIB,IncFII,IncFIA,IncFIIA	000095__NZ_CP014273_00094,000121__CP024805,000094__NZ_CP015070_00117,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_017639_00094,08-5333_00200,NC_019094_00090,NC_022651_00077,NC_008460_00107,NC_013437_00116,NC_007675_00027,NC_010409_00124,NC_017639_00100,NC_019037_00027,NC_010488_00021,NC_010719_00097	MOBF	KT754162	Conjugative	CP011493	0.00819369	155
PG316_S144	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	22603	49.92700084059638	ColRNAI_rep_cluster_1987	000019__CP000651_00005	MOBP	NC_011416_00039	-	-	MOBP	CP008720	Mobilizable	CP019003	0.0683793	21
PG316_S144	plasmid_1140.fasta	NA	plasmid_1140.fasta	4	90245	47.510665410826086	rep_cluster_1704	001113__CP011430_00070	-	-	-	-	-	-	Non-mobilizable	CP020051	0.0229306	114
PG316_S144	plasmid_29.fasta	NA	plasmid_29.fasta	1	4065	53.111931119311194	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_023328_00003	-	-	MOBP	NC_017657	Mobilizable	CP011137	0.0324062	2
PG316_S144	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	9585	56.28586332811685	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0283151	106
PG317_S150	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	2652	47.586726998491706	Inc13	000058__CP000643_00001	-	-	-	-	-	-	Non-mobilizable	CP000643	0.14383	83
PG317_S150	plasmid_novel_2.fasta	NA	plasmid_novel_2.fasta	1	1551	51.06382978723404	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	MOBP,MOB_unknown	AB027308,CP018359	Mobilizable	JN253636	0.0565317	41
PG317_S150	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	521574	49.382829665589156	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	AP014804	0.263022	54
PG317_S150	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	13320	48.65615615615616	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0399018	291
PG317_S150	plasmid_novel_3.fasta	dfrA14	plasmid_novel_3.fasta	3	8090	46.48949320148331	-	-	-	-	-	-	-	-	Non-mobilizable	KC249996	0.0535266	55
PG319_S121	plasmid_1007.fasta	NA	plasmid_1007.fasta	7	30385	48.00724041467829	-	-	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0450347	100
PG319_S121	plasmid_475.fasta	qnrS1;blaCTX-M-15	plasmid_475.fasta	2	97559	50.715976998534224	IncI1	000144__CP015838_00058	MOBP	NC_019097	MPF_I	NC_019097_00075,NZ_CM001473_00069,NC_022267_00057,NC_019097_00085,NC_019097_00056,NC_023290_00086,NC_022267_00069,NC_019111_00038,NC_015965_00072	MOBP	DQ916413	Conjugative	MF078004	0.00243596	47
PG319_S121	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	5	22721	50.07702125786717	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0706202	100
PG319_S121	plasmid_825.fasta	tet(A);sul1;aadA1;dfrA1;dfrA1;dfrA1	plasmid_825.fasta	1	24600	58.166666666666664	-	-	-	-	-	-	-	-	Non-mobilizable	NC_019062	0.0336937	82
PG31_S122	plasmid_4200.fasta	NA	plasmid_4200.fasta	1	9155	47.01256144183506	rep_cluster_1159	000438__X01654	MOBQ	NC_010695_00006	-	-	-	-	Mobilizable	CP021721	0.0468354	420
PG31_S122	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	2885	44.54072790294627	ColRNAI_rep_cluster_1857	000012__CP000801	-	-	-	-	-	-	Non-mobilizable	JQ319766	0.130979	16
PG31_S122	plasmid_623.fasta	NA	plasmid_623.fasta	1	3240	43.611111111111114	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP001112	0.017653	62
PG31_S122	plasmid_730.fasta	sul3;tet(A);aadA1;aadA2;dfrA12;cmlA1	plasmid_730.fasta	4	45012	54.929796498711454	IncR	000204__CP008701_00115	MOBP	NC_021576_00050	-	-	-	-	Mobilizable	CP020073	0.010441	73
PG320_S131	plasmid_2912.fasta	NA	plasmid_2912.fasta	1	26194	49.74039856455677	-	-	-	-	-	-	-	-	Non-mobilizable	CP010208	0.0419997	291
PG320_S131	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	3481	46.22234989945418	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP018940	0.132399	18
PG320_S131	plasmid_825.fasta	sul1;dfrB4;qepA4;catA1	plasmid_825.fasta	2	27176	60.62334412717103	-	-	-	-	-	-	-	-	Non-mobilizable	NC_019062	0.032829	82
